work_id,filename,original_split,suggested_split,work_cluster_id,cluster_size,cluster_basis,orientation_proxy,quality_band_proxy,dominant_hue_bin_12_proxy,seed,stratification_limitation
zhx_e96422df7eccc75e,IMG20260430152453.png,train,train,precautionary_cluster_0392,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,one_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_74a8f9bbd83fa394,IMG20260430152455.png,train,train,precautionary_cluster_0002,3,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_24eb95ac32caa941,IMG20260430152749.png,train,train,precautionary_cluster_0076,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_708fc5b0deba9066,IMG20260430152801.png,train,train,precautionary_cluster_0207,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d8e581b73e246c00,IMG20260430152804.png,train,val,precautionary_cluster_0370,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ad237fee11bc9570,IMG20260430152807.png,train,train,precautionary_cluster_0292,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,one_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d5b8dfff51b6eae3,IMG20260430152818.png,train,train,precautionary_cluster_0366,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_0bb298712436d4a1,IMG20260430152821.png,train,train,precautionary_cluster_0005,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_8de76dc571bb0512,IMG20260430152824.png,train,test,precautionary_cluster_0253,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_f2c51ebdd6edce75,IMG20260430152827.png,train,train,precautionary_cluster_0020,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e65bd0fc1f8e7796,IMG20260430152831.png,train,train,precautionary_cluster_0025,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_0d3566138839d798,IMG20260430152833.png,train,train,precautionary_cluster_0006,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_583e48b9b8a67941,IMG20260430152837.png,train,train,precautionary_cluster_0015,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_83bc0ee2e549826e,IMG20260430152840.png,train,train,precautionary_cluster_0232,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6a1508a516e75eda,IMG20260430152843.png,train,train,precautionary_cluster_0017,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_be082e56aa4f31ba,IMG20260430152846.png,train,test,precautionary_cluster_0319,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_8c5d90e0adbc407c,IMG20260430152859.png,train,val,precautionary_cluster_0250,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_27f44750db189519,IMG20260430153008.png,train,train,precautionary_cluster_0004,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_f9b72ff513680d1f,IMG20260430153048.png,train,train,precautionary_cluster_0421,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_a6505b9856b69ebb,IMG20260430153053.png,train,train,precautionary_cluster_0281,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_aa12e0ba2759254c,IMG20260430153058.png,train,train,precautionary_cluster_0021,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_a758b1078587f364,IMG20260430153100.png,train,train,precautionary_cluster_0283,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_bb3abfa274f16f09,IMG20260430153106.png,train,train,precautionary_cluster_0009,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_fa70d422dfaf10f9,IMG20260430153108.png,train,train,precautionary_cluster_0024,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_9b52341dbcec8e70,IMG20260430153111.png,train,train,precautionary_cluster_0268,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_dd056fed10f1d565,IMG20260430153114.png,train,train,precautionary_cluster_0374,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_cc84e83b8c57cf7a,IMG20260430153117.png,train,train,precautionary_cluster_0348,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d02fc77b7cde81a9,IMG20260430153709.png,train,train,precautionary_cluster_0355,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_9889fada3b1b6fa0,IMG20260430153748.png,train,train,precautionary_cluster_0263,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d3facb357610dab2,IMG20260430153921.png,train,train,precautionary_cluster_0001,6,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e63cea108770d7a8,IMG20260430153926.png,train,train,precautionary_cluster_0001,6,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_24d6c764db660d98,IMG20260430153929.png,train,train,precautionary_cluster_0007,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_4494248a6fd61d3e,IMG20260430153932.png,train,train,precautionary_cluster_0007,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_bed698c17620d893,IMG20260430102327.png,val,train,precautionary_cluster_0321,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_c43d6ba68ea21d7b,IMG20260430102853.png,val,train,precautionary_cluster_0329,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_463174c11e37aee9,IMG20260430102858.png,val,test,precautionary_cluster_0129,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_87bfaca10b805fd5,IMG20260430102906.png,val,train,precautionary_cluster_0241,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_9bc91c198f6aec18,IMG20260430102924.png,val,train,precautionary_cluster_0272,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_b325260ac92dc0bf,IMG20260430103103.png,val,train,precautionary_cluster_0023,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_194204b5d8af1ac7,IMG20260430103127.png,val,train,precautionary_cluster_0058,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_704e2af366b68106,IMG20260430103654.png,val,train,precautionary_cluster_0205,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e9a7c6df8c772993,IMG20260430103708.png,val,test,precautionary_cluster_0393,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_297ecde51dc0fdbd,IMG20260430103759.png,val,train,precautionary_cluster_0083,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,8,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_2c606b8966bb3368,IMG20260430103806.png,val,train,precautionary_cluster_0087,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_b26f824c78b2f43d,IMG20260430103811.png,val,train,precautionary_cluster_0303,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6983e8faf01be322,IMG20260430104522.png,val,train,precautionary_cluster_0193,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,4,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_70f954deb5881533,IMG20260430104528.png,val,val,precautionary_cluster_0209,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e9219e91bf190ba9,IMG20260430104558.png,val,train,precautionary_cluster_0391,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d58776df1365e98b,IMG20260430104617.png,val,train,precautionary_cluster_0364,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_7595637436c228c4,IMG20260430105414.png,val,train,precautionary_cluster_0001,6,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_9b7a158351e7d97e,IMG20260430105418.png,val,train,precautionary_cluster_0271,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,6,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_cb8e9536c78a043c,IMG20260430105812.png,val,val,precautionary_cluster_0345,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_92ab85caed2076c0,IMG20260430115614.png,val,train,precautionary_cluster_0256,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_609b6037226245e5,IMG20260430115712.png,val,train,precautionary_cluster_0172,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_dc22a9821db718bd,IMG20260430115842.png,val,train,precautionary_cluster_0373,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6633d8a7bc39dc98,IMG20260430120004.png,val,train,precautionary_cluster_0183,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_87a63eef5251bf65,IMG20260430120237.png,val,train,precautionary_cluster_0240,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_57a693a25ff9e760,IMG20260430144355.png,val,train,precautionary_cluster_0013,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_19ac40a002622592,IMG20260430144932.png,val,train,precautionary_cluster_0060,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ad941e03f5294e90,IMG20260430145843.png,val,train,precautionary_cluster_0293,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6f83fd3864db8848,IMG20260430145859.png,val,train,precautionary_cluster_0202,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_7186c088fc791764,IMG20260430150001.png,val,test,precautionary_cluster_0210,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_891af2fed066811c,IMG20260430150940.png,val,train,precautionary_cluster_0246,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,one_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_88cbdbb83ce2db61,IMG20260430151009.png,val,train,precautionary_cluster_0018,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_f4b1ea6b0b843ea6,IMG20260430151505.png,val,train,precautionary_cluster_0415,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,4,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_cfa0a483b5194906,IMG20260430151648.png,val,test,precautionary_cluster_0354,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_4dca8dfc6a70ed62,IMG20260430151837.png,val,train,precautionary_cluster_0014,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ba7fc2e01622b9b7,IMG20260430151946.png,val,train,precautionary_cluster_0314,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,one_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_88f928a0e2734531,IMG20260430151947.png,val,train,precautionary_cluster_0244,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6767720623824d72,IMG20260430152010.png,val,train,precautionary_cluster_0187,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,7,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d1d8ac2ba89663ae,IMG20260430152038.png,val,train,precautionary_cluster_0359,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,4,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6e588119a66ea674,IMG20260430152058.png,val,test,precautionary_cluster_0200,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d8141077599ebd59,IMG20260430152107.png,val,train,precautionary_cluster_0024,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_2f71c9595d3f4e23,IMG20260430152141.png,val,train,precautionary_cluster_0091,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_5e98fa5f03451c7c,IMG20260430152325.png,val,train,precautionary_cluster_0167,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_fe50b283a40379a5,IMG20260430152331.png,val,train,precautionary_cluster_0427,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_c963e9244aec4db6,IMG20260430152755.png,val,train,precautionary_cluster_0340,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_afd589a72fb7beb9,IMG20260430152757.png,val,train,precautionary_cluster_0297,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_4db51ae820871d81,IMG20260430153050.png,val,train,precautionary_cluster_0139,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_985d45e09ad7ce79,IMG20260430102033.png,test,train,precautionary_cluster_0262,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_c7e570b180b47030,IMG20260430102556.png,test,train,precautionary_cluster_0338,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_49b5491a9be68104,IMG20260430102830.png,test,val,precautionary_cluster_0134,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_28a20ffd3a43aad8,IMG20260430103047.png,test,train,precautionary_cluster_0079,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_afe96e81942cc6b1,IMG20260430103054.png,test,train,precautionary_cluster_0298,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_3dff750bb16a7300,IMG20260430103059.png,test,train,precautionary_cluster_0115,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_60db0a6727479a27,IMG20260430103149_01.png,test,train,precautionary_cluster_0016,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_f8db0a2120c21380,IMG20260430103236.png,test,train,precautionary_cluster_0023,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d2c40ed65870e88c,IMG20260430103312.png,test,val,precautionary_cluster_0360,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,4,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ec663fdef19df188,IMG20260430103408.png,test,val,precautionary_cluster_0400,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,8,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_65f8271890d85392,IMG20260430103500.png,test,train,precautionary_cluster_0182,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_342309b03c60fb9c,IMG20260430103600.png,test,train,precautionary_cluster_0099,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_26b4371a2a53f730,IMG20260430103649.png,test,train,precautionary_cluster_0077,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_edd89d82d075beb5,IMG20260430104212.png,test,val,precautionary_cluster_0404,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d7586530fe4500f5,IMG20260430104356.png,test,train,precautionary_cluster_0368,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_c6a5f4f24694b77d,IMG20260430104552.png,test,train,precautionary_cluster_0334,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_6753d714ceaf493a,IMG20260430104608.png,test,train,precautionary_cluster_0185,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_28dcd2ba8010582d,IMG20260430105400.png,test,train,precautionary_cluster_0081,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_a061c88b5c5e8664,IMG20260430105427.png,test,test,precautionary_cluster_0274,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_934c67d3d96587c6,IMG20260430105453.png,test,train,precautionary_cluster_0259,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_ec78074ba1454f55,IMG20260430105458.png,test,train,precautionary_cluster_0401,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e0ac53880b5a69a6,IMG20260430105610.png,test,val,precautionary_cluster_0379,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_51cabe0ff36325f1,IMG20260430105737.png,test,val,precautionary_cluster_0145,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_89c3025b0c833e40,IMG20260430105801.png,test,train,precautionary_cluster_0019,2,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_e7ff1ce7713191e4,IMG20260430110153.png,test,train,precautionary_cluster_0389,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_d8863d73daa7faad,IMG20260430115050.png,test,train,precautionary_cluster_0369,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_c7c58af909221dee,IMG20260430115854.png,test,train,precautionary_cluster_0337,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,5,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_9313df10a3fec899,IMG20260430115928.png,test,train,precautionary_cluster_0257,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,multiple_flags,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_4321cdb541775993,IMG20260430120009.png,test,val,precautionary_cluster_0123,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_b111496171eb0b79,IMG20260430120037.png,test,train,precautionary_cluster_0300,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),portrait,no_flag,11,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_43575e1729cbef2c,IMG20260430120042.png,test,train,precautionary_cluster_0125,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),square,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_eb79eda0c538846b,IMG20260430144957.png,test,train,precautionary_cluster_0396,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,1,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
zhx_52a6d06907994ee6,IMG20260430152047.png,test,train,precautionary_cluster_0147,1,verified duplicates plus unresolved suspected same-plate/capture pairs (precautionary),landscape,no_flag,0,20260731,"No subject labels; uses orientation, objective quality band, and dominant hue bin proxies only."
